subscriber_number|subscriber_id|bureau|alert_type|AlertId|create_date|vendor|fraud
507136817786|4176481|TransUnion|Fraud Statement|4540776193|2018-01-12|Unknown|1
810473458934|3563691|TransUnion|Fraud Statement|4540818305|2018-01-12|Unknown|0
242042340439|4071046|TransUnion|Fraud Statement|4538553467|2018-01-12|Unknown|0
928465781662|4199751|TransUnion|Fraud Statement|4540612399|2018-01-12|Unknown|0
931297727379|4089871|TransUnion|Fraud Statement|4540280265|2018-01-12|Unknown|0
321800181515|3786124|TransUnion|Fraud Statement|4539896759|2018-01-12|Unknown|0
126653614012|4068268|TransUnion|Fraud Statement|4540029051|2018-01-12|Unknown|0
530232099662|3158202|TransUnion|Fraud Statement|4540229219|2018-01-12|Unknown|0
595636093819|2806640|TransUnion|Fraud Statement|4539719873|2018-01-12|Unknown|0
939295912334|4436271|TransUnion|Fraud Statement|4539274425|2018-01-12|Unknown|0
772578504559|4333207|TransUnion|Fraud Statement|4539431537|2018-01-12|Unknown|0
329154173829|3808867|TransUnion|Fraud Statement|4541786225|2018-01-12|Unknown|0
215593823739|1808400|TransUnion|Fraud Statement|4541741237|2018-01-12|Unknown|0
0963214429578|5133634|TransUnion|Fraud Statement|4541651307|2018-01-12|Unknown|0
177115581666|3707690|TransUnion|Fraud Statement|4541477265|2018-01-12|Unknown|0
216207187966|4229037|TransUnion|Fraud Statement|4541546341|2018-01-12|Unknown|0
078878975173|1647735|TransUnion|Fraud Statement|4541271987|2018-01-12|Unknown|0
0090123158738|5127905|TransUnion|Fraud  Alert||2018-01-12|Unknown|0
448531620396|3999747|TransUnion|Fraud  Alert||2018-01-12|Unknown|0
295293187087|3480278|Experian|Fraud Statement|4543077857|2018-01-13||0
889160053275|3114346|Experian|Fraud Statement|4543096685|2018-01-13||0
370950847214|2805517|Experian|Fraud Statement|4543097781|2018-01-13||0
474962485664|4043373|Experian|Fraud Statement|4543083823|2018-01-13||0
0824906712843|2957376|Experian|Fraud Statement|4543112281|2018-01-13||0
134037733262|2810661|Experian|Fraud Statement|4543104561|2018-01-13||0
236950868310|3832901|Experian|Fraud Statement|4543081669|2018-01-13||0
959784415385|4760861|Experian|Fraud Statement|4543074993|2018-01-13||0
854772242290|3834149|TransUnion|Fraud Statement|4542285397|2018-01-13||0
350292520903|4685128|TransUnion|Fraud Statement|4542028651|2018-01-13|Unknown|0
969090090590|4758262|TransUnion|Fraud Statement|4546121485|2018-01-13|Unknown|0
828625992495|3752805|TransUnion|Fraud Statement|4546096367|2018-01-13|Unknown|0
0784588739841|3525647|TransUnion|Fraud Statement|4545868537|2018-01-13|Unknown|0
507056168920|2911910|TransUnion|Fraud Statement|4545938613|2018-01-13|Unknown|0
153860146251|3487664|TransUnion|Fraud Statement|4545871849|2018-01-13|Unknown|0
777734644856|4243611|TransUnion|Fraud Statement|4545651889|2018-01-13|Unknown|0
0011555905815|3085646|TransUnion|Fraud Statement|4546105333|2018-01-13|Unknown|0
854101167888|2889378|TransUnion|Fraud Statement|4546144315|2018-01-13|Unknown|1
134037733262|2810661|TransUnion|Fraud Statement|4545991885|2018-01-13|Unknown|0
436298001034|4057022|TransUnion|Fraud Statement|4545332107|2018-01-13|Unknown|0
701154327897|2097244|TransUnion|Fraud Statement|4545422737|2018-01-13|Unknown|0
100605586281|2743788|TransUnion|Fraud Statement|4545305159|2018-01-13|Unknown|0
753602266883|2825465|TransUnion|Fraud Statement|4545473967|2018-01-13|Unknown|1
562223527379|3988703|TransUnion|Fraud Statement|4545284017|2018-01-13|Unknown|0
721175689801|2778560|TransUnion|Fraud Statement|4545292729|2018-01-13|Unknown|0
889160053275|3114346|TransUnion|Fraud Statement|4545289813|2018-01-13|Unknown|0
894285768625|2743793|TransUnion|Fraud Statement|4545284351|2018-01-13|Unknown|1
664364649734|4147126|TransUnion|Fraud Statement|4544901625|2018-01-13|Unknown|0
445156682978|3850286|TransUnion|Fraud Statement|4544846051|2018-01-13|Unknown|0
854134876028|2748827|TransUnion|Fraud Statement|4544671527|2018-01-13|Unknown|0
365645717156|4184460|TransUnion|Fraud Statement|4544592309|2018-01-13|Unknown|0
669796789968|4970266|TransUnion|Fraud Statement|4544618961|2018-01-13|Unknown|0
236950868310|3832901|TransUnion|Fraud Statement|4544541523|2018-01-13|Unknown|0
321800181515|3786124|TransUnion|Fraud Statement|4544471345|2018-01-13|Unknown|0
0451659700063|4062913|TransUnion|Fraud Statement|4544418645|2018-01-13|Unknown|0
938755665816|5062507|TransUnion|Fraud Statement|4544323559|2018-01-13|Unknown|0
565795247090|4737947|TransUnion|Fraud  Alert||2018-01-13|Unknown|0
844137353524|4336676|TransUnion|Fraud  Alert||2018-01-13|Unknown|1
512965736817|4824015|TransUnion|Fraud  Alert||2018-01-14|Unknown|0
782815243764|3812289|Experian|Fraud Statement|4547402537|2018-01-14||0
558709701983|3710941|Experian|Fraud Statement|4547402915|2018-01-14||0
244399834553|4947145|Experian|Fraud Statement|4547393571|2018-01-14||0
864403281299|2864501|Experian|Fraud Statement|4547396941|2018-01-14||0
854101167888|2889378|Experian|Fraud Statement|4547412545|2018-01-14||0
0797174437793|2957372|Experian|Fraud Statement|4547416955|2018-01-14||0
022161882424|2187892|Experian|Fraud Statement|4547395617|2018-01-14||0
519427227954|3086932|Experian|Fraud Statement|4547408127|2018-01-14||0
567109336067|2907325|TransUnion|Fraud  Alert||2018-01-14|Unknown|0
906916236352|2940119|TransUnion|Fraud Statement|4548719875|2018-01-14|Unknown|0
370950847214|2805517|TransUnion|Fraud Statement|4549798559|2018-01-14|Unknown|1
558709701983|3710941|TransUnion|Fraud Statement|4550223099|2018-01-14|Unknown|0
039597759298|1880508|TransUnion|Fraud Statement|4549488131|2018-01-14|Unknown|0
022161882424|2187892|TransUnion|Fraud Statement|4549350759|2018-01-14|Unknown|0
097584338921|3758028|TransUnion|Fraud Statement|4549136559|2018-01-14|Unknown|0
538685868532|3675558|TransUnion|Fraud  Alert||2018-01-14|Unknown|1
033973655239|4737885|Experian|Fraud Statement|4550946203|2018-01-15||0
782815243764|3812289|TransUnion|Fraud Statement|4550350525|2018-01-15|Unknown|0
0640517788024|4057754|TransUnion|Fraud Statement|4551328247|2018-01-15|Unknown|0
022785604420|1602710|TransUnion|Fraud Statement|4551247239|2018-01-15||0
654525818128|3072682|TransUnion|Fraud Statement|4551180227|2018-01-15|Unknown|0
519427227954|3086932|TransUnion|Fraud Statement|4551256633|2018-01-15|Unknown|1
082031980020|1460422|TransUnion|Fraud Statement|4551165679|2018-01-15|Unknown|0
864403281299|2864501|TransUnion|Fraud Statement|4551146633|2018-01-15|Unknown|0
295293187087|3480278|TransUnion|Fraud Statement|4551415493|2018-01-15|Unknown|0
570511868152|4801793|TransUnion|Fraud  Alert||2018-01-15|Unknown|0
397409932189|4017217|TransUnion|Fraud Statement|4551452261|2018-01-15|Unknown|0
962521983180|4670687|TransUnion|Fraud  Alert||2018-01-15|Unknown|0
863909841227|3563817|Experian|Fraud Statement|4552669837|2018-01-16||0
910937508055|2805071|Experian|Fraud Statement|4552662923|2018-01-16||0
845087644447|4897168|Experian|Fraud Statement|4552682821|2018-01-16||0
997403911366|4661622|Experian|Fraud Statement|4552666089|2018-01-16||0
291963336019|2811002|Experian|Fraud Statement|4552677827|2018-01-16||0
281266111393|4899930|Experian|Fraud Statement|4552670473|2018-01-16||0
405890223393|3758030|TransUnion|Fraud  Alert||2018-01-16|Unknown|0
957837153439|2848399|TransUnion|Fraud Statement|4553439619|2018-01-16|Unknown|0
002194016947|2947918|TransUnion|Fraud Statement|4553485283|2018-01-16|Unknown|0
571663175667|2942963|TransUnion|Fraud Statement|4553434591|2018-01-16|Unknown|0
0797174437793|2957372|TransUnion|Fraud Statement|4553454541|2018-01-16|Unknown|0
033973655239|4737885|TransUnion|Fraud Statement|4553324475|2018-01-16|Unknown|0
867827545324|3090364|TransUnion|Fraud Statement|4552932849|2018-01-16|Unknown|0
774316805175|3731681|TransUnion|Fraud Statement|4552917345|2018-01-16|Unknown|0
918591581059|1818823|TransUnion|Fraud Statement|4552900387|2018-01-16|Unknown|1
534227880640|1281034|TransUnion|Fraud  Alert||2018-01-16|Unknown|1
658216793985|4899123|TransUnion|Fraud  Alert||2018-01-16|Unknown|0
277166410660|5142475|TransUnion|Fraud  Alert||2018-01-17|Unknown|0
910937508055|2805071|TransUnion|Fraud Statement|4554880581|2018-01-17|Unknown|0
567770969657|4804798|Experian|Fraud Statement|4554707895|2018-01-17||0
933807988977|3025430|Experian|Fraud Statement|4554729297|2018-01-17||0
784139819697|3007150|Experian|Fraud Statement|4554720455|2018-01-17||0
787604036075|4804786|Experian|Fraud Statement|4554707879|2018-01-17||0
162870176656|5037254|Experian|Fraud Statement|4554771795|2018-01-17||0
158917760114|3080672|TransUnion|Fraud Statement|4556172219|2018-01-17|Unknown|0
291963336019|2811002|TransUnion|Fraud Statement|4556052859|2018-01-17|Unknown|0
997403911366|4661622|TransUnion|Fraud Statement|4556032311|2018-01-17|Unknown|0
845087644447|4897168|TransUnion|Fraud Statement|4555799339|2018-01-17|Unknown|0
959784415385|4760861|TransUnion|Fraud Statement|4556030287|2018-01-17|Unknown|0
884307434097|3132291|TransUnion|Fraud Statement|4555846075|2018-01-17|Unknown|0
018596387284|3731033|TransUnion|Fraud Statement|4555765401|2018-01-17|Unknown|0
068698942098|4741049|TransUnion|Fraud Statement|4555562447|2018-01-17|Unknown|0
007704795439|3463954|TransUnion|Fraud Statement|4555508979|2018-01-17|Unknown|0
281266111393|4899930|TransUnion|Fraud Statement|4555532271|2018-01-17|Unknown|0
266034927696|3745015|TransUnion|Fraud Statement|4555558421|2018-01-17|Unknown|0
531307217591|5131855|TransUnion|Fraud Statement|4555670167|2018-01-17|Unknown|1
863909841227|3563817|TransUnion|Fraud Statement|4555559051|2018-01-17|Unknown|0
738454124570|2286938|TransUnion|Fraud Statement|4555478219|2018-01-17|Unknown|0
700204350131|4833921|TransUnion|Fraud Statement|4555483237|2018-01-17|Unknown|0
933807988977|3025430|TransUnion|Fraud Statement|4555494439|2018-01-17|Unknown|0
551035102363|3155396|TransUnion|Fraud Statement|4555207697|2018-01-17|Unknown|0
0650900241695|5141010|TransUnion|Fraud Statement|4555023249|2018-01-17|Unknown|0
308625367627|2823611|TransUnion|Fraud Statement|4555001237|2018-01-17|Unknown|1
0947660141764|2970036|TransUnion|Fraud Statement|4554999583|2018-01-17|Unknown|1
209368902060|3486358|TransUnion|Fraud  Alert||2018-01-17|Unknown|0
558001635266|4644122|Experian|Fraud Statement|4557296791|2018-01-18||0
607617891305|2806603|Experian|Fraud Statement|4557298759|2018-01-18||0
993575344961|3362449|Experian|Fraud Statement|4557307351|2018-01-18||0
716779946534|4578333|Experian|Fraud Statement|4557321459|2018-01-18||0
655156804625|4837044|Experian|Fraud Statement|4557323889|2018-01-18||0
135344863560|3164465|Experian|Fraud Statement|4557320177|2018-01-18||0
656329901392|2809427|Experian|Fraud Statement|4557313075|2018-01-18||0
397318274427|4471875|Experian|Fraud Statement|4557308421|2018-01-18||0
433427511149|4579722|Experian|Fraud Statement|4557331809|2018-01-18||0
098698157945|4579184|Experian|Fraud Statement|4557328805|2018-01-18||0
465968536196|3396515|Experian|Fraud Statement|4557292357|2018-01-18||0
019341020135|3359592|TransUnion|Fraud Statement|4558015351|2018-01-18|Unknown|0
230064560154|4295612|TransUnion|Fraud Statement|4557899869|2018-01-18|Unknown|0
397318274427|4471875|TransUnion|Fraud Statement|4561174201|2018-01-18|Unknown|0
567770969657|4804798|TransUnion|Fraud Statement|4561063397|2018-01-18|Unknown|0
375132744650|2798524|TransUnion|Fraud Statement|4561186233|2018-01-18|Unknown|0
787604036075|4804786|TransUnion|Fraud Statement|4561065805|2018-01-18|Unknown|0
936153613786|3033683|TransUnion|Fraud Statement|4561006653|2018-01-18|Unknown|0
465968536196|3396515|TransUnion|Fraud Statement|4561434755|2018-01-18|Unknown|0
272424971020|4717834|TransUnion|Fraud Statement|4560954797|2018-01-18|Unknown|0
440456286694|3787769|TransUnion|Fraud Statement|4560783547|2018-01-18|Unknown|0
135344863560|3164465|TransUnion|Fraud Statement|4560775711|2018-01-18|Unknown|0
685334443341|4870501|TransUnion|Fraud Statement|4560591331|2018-01-18|Unknown|0
279916887595|4037972|TransUnion|Fraud Statement|4560804609|2018-01-18|Unknown|0
233152156660|4531961|TransUnion|Fraud Statement|4560260237|2018-01-18|Unknown|0
967393982768|4952611|TransUnion|Fraud Statement|4559864929|2018-01-18|Unknown|0
489049706135|3766574|TransUnion|Fraud Statement|4559711315|2018-01-18|Unknown|1
954809003360|4944600|TransUnion|Fraud Statement|4558800337|2018-01-18|Unknown|1
342182028310|4231784|TransUnion|Fraud Statement|4558754797|2018-01-18|Unknown|0
036184162480|4578493|TransUnion|Fraud Statement|4558422603|2018-01-18|Unknown|0
499698994005|5067166|TransUnion|Fraud Statement|4558329177|2018-01-18|Unknown|0
967900134965|4050555|TransUnion|Fraud Statement|4558226417|2018-01-18|Unknown|0
0160520121628|4529814|TransUnion|Fraud  Alert||2018-01-18|Unknown|0
562408669218|4771796|TransUnion|Fraud  Alert||2018-01-19|Unknown|0
174828613327|4626624|Experian|Fraud Statement|4562918651|2018-01-19||0
913765895862|5103342|Experian|Fraud Statement|4562939311|2018-01-19||0
853010867497|2853338|Experian|Fraud Statement|4562912197|2018-01-19||0
404819494486|3428128|Experian|Fraud Statement|4562931003|2018-01-19||0
0474094414398|2936752|Experian|Fraud Statement|4562952725|2018-01-19||0
054577459956|2880374|Experian|Fraud Statement|4562943343|2018-01-19||0
539341383798|4995491|Experian|Fraud Statement|4562907035|2018-01-19||0
059932873095|2910421|Experian|Fraud Statement|4562944547|2018-01-19||0
0502878119246|5134197|Experian|Fraud Statement|4562909359|2018-01-19||0
830525131310|3987680|Experian|Fraud Statement|4562936847|2018-01-19||0
366507073640|1797889|Experian|Fraud Statement|4562915257|2018-01-19||0
665004982359|4622256|Experian|Fraud Statement|4562951197|2018-01-19||0
978508488846|4880775|TransUnion|Fraud  Alert||2018-01-19|Unknown|0
063167267128|4674628|TransUnion|Fraud  Alert||2018-01-19|Unknown|0
487940026834|3735295|TransUnion|Fraud Statement|4563719561|2018-01-19|Unknown|0
318006321012|5043675|TransUnion|Fraud Statement|4563614075|2018-01-19|Unknown|0
611059656309|2835728|TransUnion|Fraud Statement|4566467595|2018-01-19|Unknown|0
655156804625|4837044|TransUnion|Fraud Statement|4566200759|2018-01-19|Unknown|1
216137856387|4186413|TransUnion|Fraud Statement|4566269973|2018-01-19|Unknown|0
716779946534|4578333|TransUnion|Fraud Statement|4566204677|2018-01-19|Unknown|1
607617891305|2806603|TransUnion|Fraud Statement|4565851229|2018-01-19|Unknown|0
404819494486|3428128|TransUnion|Fraud Statement|4565862151|2018-01-19|Unknown|0
128379707380|2191059|TransUnion|Fraud Statement|4565949833|2018-01-19|Unknown|0
138782730134|4854817|TransUnion|Fraud Statement|4565482347|2018-01-19|Unknown|0
736852858159|4939806|TransUnion|Fraud Statement|4565412333|2018-01-19|Unknown|0
0440475584346|4409721|TransUnion|Fraud Statement|4565449865|2018-01-19|Unknown|0
132946465400|4822101|TransUnion|Fraud Statement|4565819521|2018-01-19|Unknown|0
0815030650873|4530823|TransUnion|Fraud Statement|4565595783|2018-01-19|Unknown|1
202093670794|4532701|TransUnion|Fraud Statement|4565724343|2018-01-19|Unknown|0
641008498605|3071957|TransUnion|Fraud Statement|4565421325|2018-01-19|Unknown|0
514936501330|4957717|TransUnion|Fraud  Alert||2018-01-19|Unknown|0
557442632793|5082896|TransUnion|Fraud Statement|4565446581|2018-01-19|Unknown|0
059932873095|2910421|TransUnion|Fraud Statement|4565669973|2018-01-19|Unknown|0
993870653492|4939793|TransUnion|Fraud Statement|4565341267|2018-01-19|Unknown|0
691752880064|5064268|TransUnion|Fraud Statement|4565187035|2018-01-19|Unknown|0
270211364584|4822106|TransUnion|Fraud Statement|4565000269|2018-01-19|Unknown|0
174828613327|4626624|TransUnion|Fraud Statement|4564517381|2018-01-19|Unknown|0
180542752410|4442304|TransUnion|Fraud Statement|4564245897|2018-01-19|Unknown|0
539341383798|4995491|TransUnion|Fraud Statement|4564187731|2018-01-19|Unknown|0
969607307581|4179697|TransUnion|Fraud Statement|4564329587|2018-01-19|Unknown|0
313303941360|4570449|TransUnion|Fraud  Alert||2018-01-19|Unknown|0
660659941398|2887887|TransUnion|Fraud  Alert||2018-01-19|Unknown|0
955847761769|4878125|TransUnion|Fraud  Alert||2018-01-20|Unknown|0
579986286973|4391617|Experian|Fraud Statement|4567734757|2018-01-20||0
176523366765|4582848|Experian|Fraud Statement|4567731493|2018-01-20||0
373996070940|3956734|Experian|Fraud Statement|4567696921|2018-01-20||0
309262253770|4479545|Experian|Fraud Statement|4567725841|2018-01-20||0
691257642198|4788175|TransUnion|Fraud  Alert||2018-01-20|Unknown|0
707318346552|5044445|TransUnion|Fraud  Alert||2018-01-20|Unknown|0
514086840055|3737570|TransUnion|Fraud Statement|4570695131|2018-01-20|Unknown|0
598921277316|4570285|TransUnion|Fraud Statement|4570637201|2018-01-20|Unknown|0
061836750835|2633483|TransUnion|Fraud Statement|4570594711|2018-01-20|Unknown|0
0474094414398|2936752|TransUnion|Fraud Statement|4570542441|2018-01-20|Unknown|0
825305055878|4452663|TransUnion|Fraud Statement|4570648813|2018-01-20|Unknown|0
406606840234|4365343|TransUnion|Fraud Statement|4570487459|2018-01-20|Unknown|0
366507073640|1797889|TransUnion|Fraud Statement|4570352103|2018-01-20|Unknown|0
473246112734|4477725|TransUnion|Fraud Statement|4570325973|2018-01-20|Unknown|0
451095411153|3569582|TransUnion|Fraud Statement|4570275043|2018-01-20|Unknown|0
0232071380597|5145923|TransUnion|Fraud Statement|4570273383|2018-01-20|Unknown|0
082002763202|4211425|TransUnion|Fraud Statement|4570058053|2018-01-20|Unknown|0
913765895862|5103342|TransUnion|Fraud Statement|4569872655|2018-01-20|Unknown|0
628857762069|3736077|TransUnion|Fraud Statement|4569907749|2018-01-20|Unknown|0
439013516273|4096155|TransUnion|Fraud Statement|4570280539|2018-01-20|Unknown|0
436504886123|4689554|TransUnion|Fraud Statement|4570014615|2018-01-20|Unknown|0
0502878119246|5134197|TransUnion|Fraud Statement|4569867937|2018-01-20|Unknown|0
441792405942|4032275|TransUnion|Fraud Statement|4569657403|2018-01-20|Unknown|0
579986286973|4391617|TransUnion|Fraud Statement|4569684837|2018-01-20|Unknown|0
054577459956|2880374|TransUnion|Fraud Statement|4569598081|2018-01-20|Unknown|0
373285050738|5043267|TransUnion|Fraud  Alert||2018-01-20|Unknown|0
673196053569|2841784|TransUnion|Fraud Statement|4569447183|2018-01-20|Unknown|0
256443531092|2149118|TransUnion|Fraud Statement|4568659709|2018-01-20|Unknown|0
366452630708|4032502|TransUnion|Fraud Statement|4568280945|2018-01-20|Unknown|0
223871563446|3784046|TransUnion|Fraud Statement|4571209157|2018-01-20|Unknown|0
451444413432|5147245|TransUnion|Fraud Statement|4570863495|2018-01-20|Unknown|0
123833210692|4516339|TransUnion|Fraud  Alert||2018-01-20|Unknown|0
